type,mesh_code,disp,sd
super,5439109821,0.07522526706250708,0.2742722498950761
super,5439109831,0.07522526706250708,0.2742722498950761
super,5439109833,0.07522526706250708,0.2742722498950761
super,5439109844,0.07522526706250708,0.2742722498950761
super,5439109924,0.07522526706250708,0.2742722498950761
super,5439109933,0.07522526706250708,0.2742722498950761
super,5439109934,0.07522526706250708,0.2742722498950761
super,5439109942,0.07522526706250708,0.2742722498950761
super,5439109944,0.07522526706250708,0.2742722498950761
super,5439119013,0.07522526706250708,0.2742722498950761
super,5439119031,0.07522526706250708,0.2742722498950761
super,5439119033,0.07522526706250708,0.2742722498950761
super,5439119131,0.07522526706250708,0.2742722498950761
super,5439119133,0.07522526706250708,0.2742722498950761
super,5439200812,0.07522526706250708,0.2742722498950761
super,5439200821,0.07522526706250708,0.2742722498950761
super,5439200822,0.07522526706250708,0.2742722498950761
super,5439200824,0.07522526706250708,0.2742722498950761
super,5439200842,0.07522526706250708,0.2742722498950761
super,5439200911,0.07522526706250708,0.2742722498950761
super,5439200913,0.07522526706250708,0.2742722498950761
super,5439200922,0.07522526706250708,0.2742722498950761
super,5439200924,0.07522526706250708,0.2742722498950761
super,5439200931,0.07522526706250708,0.2742722498950761
super,5439200932,0.07522526706250708,0.2742722498950761
super,5439200933,0.07522526706250708,0.2742722498950761
super,5439200934,0.07522526706250708,0.2742722498950761
super,5439200941,0.07522526706250708,0.2742722498950761
super,5439200942,0.07522526706250708,0.2742722498950761
super,5439200943,0.07522526706250708,0.2742722498950761
super,5439200944,0.07522526706250708,0.2742722498950761
super,5439201624,0.07522526706250708,0.2742722498950761
super,5439201641,0.07522526706250708,0.2742722498950761
super,5439201734,0.07522526706250708,0.2742722498950761
super,5439201742,0.07522526706250708,0.2742722498950761
super,5439201744,0.07522526706250708,0.2742722498950761
super,5439201824,0.07522526706250708,0.2742722498950761
super,5439201832,0.07522526706250708,0.2742722498950761
super,5439201834,0.07522526706250708,0.2742722498950761
super,5439201842,0.07522526706250708,0.2742722498950761
super,5439201844,0.07522526706250708,0.2742722498950761
super,5439201912,0.07522526706250708,0.2742722498950761
super,5439201913,0.07522526706250708,0.2742722498950761
super,5439201914,0.07522526706250708,0.2742722498950761
super,5439201923,0.07522526706250708,0.2742722498950761
super,5439201924,0.07522526706250708,0.2742722498950761
super,5439201933,0.07522526706250708,0.2742722498950761
super,5439201934,0.07522526706250708,0.2742722498950761
super,5439201941,0.07522526706250708,0.2742722498950761
super,5439201942,0.07522526706250708,0.2742722498950761
super,5439201944,0.07522526706250708,0.2742722498950761
super,5439202622,0.07522526706250708,0.2742722498950761
super,5439202623,0.07522526706250708,0.2742722498950761
super,5439202642,0.07522526706250708,0.2742722498950761
super,5439202643,0.07522526706250708,0.2742722498950761
super,5439202711,0.07522526706250708,0.2742722498950761
super,5439202712,0.07522526706250708,0.2742722498950761
super,5439202713,0.07522526706250708,0.2742722498950761
super,5439202714,0.07522526706250708,0.2742722498950761
super,5439202722,0.07522526706250708,0.2742722498950761
super,5439202723,0.07522526706250708,0.2742722498950761
super,5439202724,0.07522526706250708,0.2742722498950761
super,5439202731,0.07522526706250708,0.2742722498950761
super,5439202734,0.07522526706250708,0.2742722498950761
super,5439202742,0.07522526706250708,0.2742722498950761
super,5439202743,0.07522526706250708,0.2742722498950761
super,5439202744,0.07522526706250708,0.2742722498950761
super,5439202811,0.07522526706250708,0.2742722498950761
super,5439202813,0.07522526706250708,0.2742722498950761
super,5439202821,0.07522526706250708,0.2742722498950761
super,5439202822,0.07522526706250708,0.2742722498950761
super,5439202823,0.07522526706250708,0.2742722498950761
super,5439202824,0.07522526706250708,0.2742722498950761
super,5439202831,0.07522526706250708,0.2742722498950761
super,5439202832,0.07522526706250708,0.2742722498950761
super,5439202833,0.07522526706250708,0.2742722498950761
super,5439202834,0.07522526706250708,0.2742722498950761
super,5439202841,0.07522526706250708,0.2742722498950761
super,5439202842,0.07522526706250708,0.2742722498950761
super,5439202843,0.07522526706250708,0.2742722498950761
super,5439202844,0.07522526706250708,0.2742722498950761
super,5439202911,0.07522526706250708,0.2742722498950761
super,5439202912,0.07522526706250708,0.2742722498950761
super,5439202913,0.07522526706250708,0.2742722498950761
super,5439202921,0.07522526706250708,0.2742722498950761
super,5439202922,0.07522526706250708,0.2742722498950761
super,5439202923,0.07522526706250708,0.2742722498950761
super,5439202924,0.07522526706250708,0.2742722498950761
super,5439202931,0.07522526706250708,0.2742722498950761
super,5439202933,0.07522526706250708,0.2742722498950761
super,5439202934,0.07522526706250708,0.2742722498950761
super,5439202942,0.07522526706250708,0.2742722498950761
super,5439202943,0.07522526706250708,0.2742722498950761
super,5439202944,0.07522526706250708,0.2742722498950761
super,5439203721,0.07522526706250708,0.2742722498950761
super,5439203722,0.07522526706250708,0.2742722498950761
super,5439203812,0.07522526706250708,0.2742722498950761
super,5439203813,0.07522526706250708,0.2742722498950761
super,5439203814,0.07522526706250708,0.2742722498950761
super,5439203821,0.07522526706250708,0.2742722498950761
super,5439203823,0.07522526706250708,0.2742722498950761
super,5439203824,0.07522526706250708,0.2742722498950761
super,5439203841,0.07522526706250708,0.2742722498950761
super,5439203842,0.07522526706250708,0.2742722498950761
super,5439203844,0.07522526706250708,0.2742722498950761
super,5439203912,0.07522526706250708,0.2742722498950761
super,5439203913,0.07522526706250708,0.2742722498950761
super,5439203914,0.07522526706250708,0.2742722498950761
super,5439203922,0.07522526706250708,0.2742722498950761
super,5439203931,0.07522526706250708,0.2742722498950761
super,5439203932,0.07522526706250708,0.2742722498950761
super,5439203942,0.07522526706250708,0.2742722498950761
super,5439203944,0.07522526706250708,0.2742722498950761
super,5439204824,0.07522526706250708,0.2742722498950761
super,5439204843,0.07522526706250708,0.2742722498950761
super,5439204913,0.07522526706250708,0.2742722498950761
super,5439204914,0.07522526706250708,0.2742722498950761
super,5439204931,0.07522526706250708,0.2742722498950761
super,5439204932,0.07522526706250708,0.2742722498950761
super,5439204941,0.07522526706250708,0.2742722498950761
super,5439210011,0.07522526706250708,0.2742722498950761
super,5439210024,0.07522526706250708,0.2742722498950761
