type,mesh_code,disp,sd
bunka,5439310721,0.161554551,0.401938492
bunka,5439310722,0.15751012,0.396875447
bunka,5439311321,0.131842326,0.363100986
bunka,5439311322,0.137193033,0.370395779
bunka,5439311323,0.128061681,0.357857067
bunka,5439311324,0.132967807,0.36464751
bunka,5439311341,0.124524885,0.352880837
bunka,5439311342,0.129040528,0.359222115
bunka,5439311343,0.121215348,0.348159946
bunka,5439311411,0.142117929,0.376985316
bunka,5439311412,0.146520009,0.382779321
bunka,5439311421,0.15031392,0.387703392
bunka,5439311422,0.153432859,0.391705066
bunka,5439311423,0.145052629,0.380857755
bunka,5439311424,0.147974885,0.384675039
bunka,5439311511,0.155834345,0.394758591
bunka,5439311614,0.152612121,0.390656013
bunka,5439311623,0.151555069,0.389300744
bunka,5439311624,0.15013679,0.38747489
bunka,5439311632,0.148037573,0.384756511
bunka,5439311641,0.14723042,0.383706164
bunka,5439312312,0.114013225,0.337658444
bunka,5439312321,0.118116786,0.343681228
byoin,5439104543,0.014662355,0.121088211
byoin,5439104631,0.014758698,0.121485383
byoin,5439104633,0.014611915,0.120879754
byoin,5439105512,0.014559612,0.120663218
byoin,5439105611,0.014468128,0.120283532
byoin,5439105613,0.014327836,0.119698937
byoin,5439105631,0.014191539,0.119128246
byoin,5439105634,0.014051475,0.11853892
byoin,5439106524,0.013826862,0.117587676
byoin,5439106534,0.013654398,0.116852035
byoin,5439106612,0.013927559,0.118015081
byoin,5439106634,0.013596603,0.116604471
byoin,5439107621,0.013539411,0.116358975
byoin,5439107644,0.013454053,0.115991606
byoin,5439108622,0.013430856,0.115891569
byoin,5439108624,0.013419556,0.115842808
byoin,5439108711,0.013602965,0.116631748
byoin,5439108743,0.014460864,0.120253332
byoin,5439108744,0.014950785,0.122273403
byoin,5439109614,0.012978702,0.113924107
byoin,5439109624,0.013468064,0.11605199
byoin,5439109713,0.013827795,0.117591646
byoin,5439109722,0.015205836,0.123311947
byoin,5439109724,0.015484939,0.124438495
byoin,5439109731,0.013897892,0.117889321
byoin,5439109813,0.016261396,0.127520179
byoin,5439109821,0.017500144,0.13228811
byoin,5439109831,0.016677078,0.129139761
byoin,5439109833,0.017109452,0.130803104
byoin,5439109844,0.021369129,0.146181835
byoin,5439109924,0.02454655,0.156673386
byoin,5439109933,0.023223246,0.152391751
byoin,5439109934,0.025278802,0.158993089
byoin,5439109942,0.026928594,0.164099342
byoin,5439109944,0.029717779,0.172388452
byoin,5439119013,0.025661705,0.160192713
byoin,5439119031,0.028454949,0.168685947
byoin,5439119033,0.031810113,0.178353899
byoin,5439119131,0.029584172,0.172000499
byoin,5439119133,0.033838529,0.183952517
byoin,5439200812,0.018923713,0.137563486
byoin,5439200821,0.02055548,0.143371825
byoin,5439200822,0.022468481,0.149894899
byoin,5439200824,0.023576517,0.153546465
byoin,5439200842,0.024646449,0.156991876
byoin,5439200911,0.024683605,0.15711017
byoin,5439200913,0.02617999,0.161802316
byoin,5439200922,0.032923927,0.181449516
byoin,5439200924,0.036519829,0.19110162
byoin,5439200931,0.027644352,0.166265908
byoin,5439200932,0.031239722,0.176747622
byoin,5439200933,0.028994092,0.170276518
byoin,5439200934,0.03313203,0.18202206
byoin,5439200941,0.035504396,0.188426102
byoin,5439200942,0.040414671,0.201034005
byoin,5439200943,0.038230235,0.195525535
byoin,5439200944,0.044415607,0.210750105
byoin,5439201624,0.013479944,0.116103159
byoin,5439201641,0.012894401,0.113553514
byoin,5439201734,0.014965644,0.12233415
byoin,5439201742,0.017654007,0.132868381
byoin,5439201744,0.017695089,0.133022887
byoin,5439201824,0.027161889,0.164808644
byoin,5439201832,0.021715379,0.147361388
byoin,5439201834,0.02194027,0.148122483
byoin,5439201842,0.027702094,0.166439462
byoin,5439201844,0.028152494,0.16778705
byoin,5439201912,0.034743447,0.18639594
byoin,5439201913,0.031036533,0.176171885
byoin,5439201914,0.035928064,0.189546997
byoin,5439201923,0.042364968,0.205827519
byoin,5439201924,0.051165606,0.226198157
byoin,5439201933,0.032153981,0.179315313
byoin,5439201934,0.03695382,0.192233763
byoin,5439201941,0.043188457,0.207818328
byoin,5439201942,0.052670429,0.22950039
byoin,5439201944,0.052095112,0.228243536
byoin,5439202622,0.013211692,0.114942126
byoin,5439202623,0.012564744,0.112092567
byoin,5439202642,0.012914282,0.113641021
byoin,5439202643,0.012270469,0.110772149
byoin,5439202711,0.013923297,0.11799702
byoin,5439202712,0.014869136,0.121939067
byoin,5439202713,0.013779828,0.11738751
byoin,5439202714,0.014727314,0.121356146
byoin,5439202722,0.017674013,0.132943646
byoin,5439202723,0.015973445,0.126386096
byoin,5439202724,0.017583995,0.132604655
byoin,5439202731,0.013602107,0.116628072
byoin,5439202734,0.014299853,0.119581991
byoin,5439202742,0.017415279,0.131966963
byoin,5439202743,0.015526418,0.124605048
byoin,5439202744,0.017156041,0.130981071
byoin,5439202811,0.01965363,0.140191404
byoin,5439202813,0.019632925,0.140117542
byoin,5439202821,0.025074255,0.158348525
byoin,5439202822,0.02860509,0.169130394
byoin,5439202823,0.025352002,0.159223119
byoin,5439202824,0.029141919,0.170710044
byoin,5439202831,0.019521797,0.139720424
byoin,5439202832,0.022206757,0.149019317
byoin,5439202833,0.019296306,0.138911144
byoin,5439202834,0.022083118,0.148603895
byoin,5439202841,0.025583516,0.159948479
byoin,5439202842,0.029765439,0.172526632
byoin,5439202843,0.025689718,0.160280124
byoin,5439202844,0.03034262,0.174191331
byoin,5439202911,0.032698657,0.180827699
byoin,5439202912,0.037349341,0.193259777
byoin,5439202913,0.033556291,0.183183764
byoin,5439202921,0.042710835,0.206666
byoin,5439202922,0.049810528,0.223182723
byoin,5439202923,0.043594136,0.208792089
byoin,5439202924,0.048660802,0.220591935
byoin,5439202931,0.034843091,0.18666304
byoin,5439202933,0.036354392,0.190668278
byoin,5439202934,0.044194817,0.210225635
byoin,5439202942,0.054109893,0.232615333
byoin,5439202943,0.054623744,0.233717231
byoin,5439202944,0.068724239,0.262153083
byoin,5439203721,0.015198267,0.123281252
byoin,5439203722,0.01679541,0.129597107
byoin,5439203812,0.021768342,0.147540984
byoin,5439203813,0.01840084,0.135649695
byoin,5439203814,0.021208788,0.145632371
byoin,5439203821,0.02554726,0.159835101
byoin,5439203823,0.025030802,0.158211258
byoin,5439203824,0.030301807,0.174074144
byoin,5439203841,0.024066302,0.155133174
byoin,5439203842,0.029218055,0.170932896
byoin,5439203844,0.02737063,0.165440713
byoin,5439203912,0.04733472,0.217565438
byoin,5439203913,0.037749326,0.194291858
byoin,5439203914,0.048675275,0.220624739
byoin,5439203922,0.085095167,0.29171076
byoin,5439203931,0.036563741,0.191216476
byoin,5439203932,0.047310655,0.217510126
byoin,5439203942,0.086754713,0.294541529
byoin,5439203944,0.073985076,0.272001978
byoin,5439204824,0.022223282,0.149074753
byoin,5439204843,0.015367612,0.123966175
byoin,5439204913,0.026477867,0.162720209
byoin,5439204914,0.031961996,0.178779183
byoin,5439204931,0.022564073,0.150213425
byoin,5439204932,0.026287417,0.162133949
byoin,5439204941,0.03043666,0.174461055
byoin,5439210011,0.035789363,0.189180768
byoin,5439210024,0.047329053,0.217552413
byoin,5439210031,0.045719197,0.213820478
byoin,5439210033,0.051533399,0.22700969
byoin,5439210034,0.058826158,0.242541045
byoin,5439210042,0.056275691,0.23722498
byoin,5439210112,0.036952692,0.19223083
byoin,5439210113,0.046182137,0.214900295
byoin,5439210114,0.043140301,0.207702434
byoin,5439210131,0.05497609,0.234469806
byoin,5439210132,0.050922522,0.225660191
byoin,5439210133,0.066111824,0.257122197
byoin,5439210134,0.060593049,0.246156554
byoin,5439210213,0.028945387,0.170133438
byoin,5439211011,0.057556534,0.239909428
byoin,5439211012,0.067971625,0.260713684
byoin,5439211013,0.063128263,0.251253384
byoin,5439211014,0.077832755,0.278985224
byoin,5439211023,0.091922797,0.303187725
byoin,5439211031,0.067042971,0.258926574
byoin,5439211032,0.087243955,0.295370877
byoin,5439211033,0.067455864,0.259722667
byoin,5439211034,0.093408651,0.305628289
byoin,5439211041,0.108825001,0.329886345
byoin,5439211042,0.121146562,0.348061147
byoin,5439211043,0.125763404,0.354631363
byoin,5439211044,0.144842549,0.380581856
byoin,5439211111,0.080080789,0.282985493
byoin,5439211112,0.072347986,0.26897581
byoin,5439211122,0.049231119,0.221880866
byoin,5439211133,0.1376904,0.371066571
byoin,5439211134,0.113591683,0.337033653
byoin,5439211212,0.030188273,0.173747727
byoin,5439212011,0.062703493,0.250406656
byoin,5439212012,0.090793665,0.301319872
byoin,5439212013,0.055210972,0.23497015
byoin,5439212014,0.073870575,0.271791419
byoin,5439212021,0.135601461,0.368241037
byoin,5439212022,0.163680257,0.404574167
byoin,5439212023,0.12143419,0.348474088
byoin,5439212024,0.15890404,0.398627696
byoin,5439212031,0.058197972,0.241242559
byoin,5439212032,0.058276766,0.241405811
byoin,5439212033,0.086075913,0.293386968
byoin,5439212034,0.093474331,0.305735721
byoin,5439212041,0.075322922,0.274450218
byoin,5439212042,0.110825234,0.332904241
byoin,5439212043,0.068151152,0.261057756
byoin,5439212044,0.061205977,0.247398417
byoin,5439212111,0.151567281,0.389316428
byoin,5439212112,0.119536493,0.3457405
byoin,5439212113,0.145588153,0.381560157
byoin,5439212114,0.112266115,0.33506136
byoin,5439212121,0.087677021,0.296103057
byoin,5439212122,0.062166775,0.24933266
byoin,5439212123,0.081496468,0.285475862
byoin,5439212124,0.057534117,0.239862705
byoin,5439212131,0.111282276,0.333589981
byoin,5439212132,0.090786421,0.30130785
byoin,5439212133,0.069579949,0.263780115
byoin,5439212134,0.064991254,0.254933822
byoin,5439212141,0.068499738,0.261724546
byoin,5439212142,0.049553335,0.222605784
byoin,5439212143,0.053119042,0.230475686
byoin,5439212144,0.040245838,0.200613654
byoin,5439212211,0.043507556,0.208584649
byoin,5439212213,0.04016423,0.200410154
byoin,5439212214,0.028648347,0.169258225
byoin,5439212231,0.035188208,0.187585203
byoin,5439212232,0.025638362,0.160119837
byoin,5439212233,0.029570816,0.171961669
byoin,5439212243,0.019060388,0.138059366
byoin,5439213011,0.120707384,0.347429682
byoin,5439213012,0.153242724,0.39146229
byoin,5439213013,0.130553097,0.361321321
byoin,5439213014,0.162433225,0.403030055
byoin,5439213021,0.122318125,0.349740082
byoin,5439213022,0.06515686,0.255258419
byoin,5439213023,0.138813994,0.3725775
byoin,5439213024,0.080037114,0.282908315
byoin,5439213031,0.115836885,0.340348182
byoin,5439213032,0.134628681,0.366917813
byoin,5439213034,0.100919226,0.317677866
byoin,5439213041,0.117898607,0.343363666
byoin,5439213042,0.077547038,0.278472688
byoin,5439213043,0.089580976,0.299300812
byoin,5439213044,0.064690504,0.25434328
byoin,5439213111,0.050567761,0.224872767
byoin,5439213112,0.046961949,0.216707058
byoin,5439213113,0.049043575,0.221457841
byoin,5439213114,0.038303924,0.195713883
byoin,5439213121,0.04022922,0.20057223
byoin,5439213122,0.031752579,0.178192533
byoin,5439213131,0.048083066,0.219278513
byoin,5439213132,0.03368407,0.183532203
byoin,5439213133,0.042757253,0.206778271
byoin,5439213213,0.020233399,0.142244154
byoin,5439213214,0.017696242,0.133027221
byoin,5439213222,0.019141612,0.138353216
byoin,5439214012,0.072710131,0.269648162
byoin,5439214014,0.051483807,0.226900435
byoin,5439214021,0.065019635,0.254989479
byoin,5439214022,0.049813065,0.223188407
byoin,5439214024,0.036750549,0.191704326
byoin,5439214031,0.036730908,0.191653092
byoin,5439214033,0.026734807,0.16350782
byoin,5439214034,0.025945348,0.161075598
byoin,5439214043,0.023452288,0.1531414
byoin,5439214111,0.034946579,0.18694004
byoin,5439214113,0.027180219,0.164864243
byoin,5439214122,0.015782269,0.125627503
byoin,5439214123,0.016208352,0.127312025
byoin,5439214124,0.015192006,0.123255856
byoin,5439214132,0.016849327,0.129804958
byoin,5439214141,0.015079083,0.122796917
byoin,5439214143,0.015129585,0.12300238
byoin,5439214144,0.017100007,0.130766995
byoin,5439214211,0.015779698,0.125617266
byoin,5439214213,0.0166272,0.128946499
byoin,5439214214,0.020039869,0.141562243
byoin,5439214223,0.024889027,0.157762565
byoin,5439214231,0.018371024,0.135539751
byoin,5439214232,0.02270478,0.150681054
byoin,5439214233,0.020776194,0.144139494
byoin,5439214241,0.028177363,0.167861143
byoin,5439214242,0.034268089,0.185116419
byoin,5439214333,0.044378592,0.21066227
byoin,5439214543,0.068350155,0.261438626
byoin,5439215011,0.020032376,0.141535775
byoin,5439215012,0.019303953,0.138938665
byoin,5439215014,0.015425576,0.124199741
byoin,5439215021,0.017795826,0.133400996
byoin,5439215022,0.016049566,0.126686883
byoin,5439215023,0.014740224,0.121409324
byoin,5439215032,0.013512651,0.11624393
byoin,5439215033,0.012647536,0.112461266
byoin,5439215042,0.013875206,0.117793064
byoin,5439215044,0.01446388,0.120265872
byoin,5439215111,0.014815123,0.121717392
byoin,5439215112,0.014741517,0.121414651
byoin,5439215113,0.014331478,0.119714152
byoin,5439215121,0.016182773,0.12721153
byoin,5439215122,0.019184858,0.138509413
byoin,5439215123,0.017926545,0.133890049
byoin,5439215124,0.021633403,0.147082979
byoin,5439215133,0.016155312,0.127103548
byoin,5439215143,0.022133294,0.148772626
byoin,5439215211,0.023567523,0.153517176
byoin,5439215213,0.026463096,0.162674818
byoin,5439215214,0.032161457,0.179336157
byoin,5439215223,0.038430639,0.196037341
byoin,5439215224,0.044969643,0.212060471
byoin,5439215232,0.035001319,0.187086395
byoin,5439215241,0.041298916,0.203221346
byoin,5439215242,0.047865619,0.218782127
byoin,5439215243,0.043620263,0.208854646
byoin,5439215311,0.048089056,0.219292171
byoin,5439215312,0.05423418,0.23288233
byoin,5439215313,0.051495964,0.226927221
byoin,5439215314,0.057750531,0.240313402
byoin,5439215331,0.054471901,0.233392161
byoin,5439215332,0.060890542,0.246760091
byoin,5439215333,0.056895338,0.238527436
byoin,5439215422,0.073322721,0.270781686
byoin,5439215424,0.076778315,0.277089001
byoin,5439215443,0.085502851,0.292408705
byoin,5439215444,0.084457921,0.29061645
byoin,5439215511,0.072849467,0.269906404
byoin,5439215531,0.078470009,0.280124988
byoin,5439215532,0.075751807,0.275230461
byoin,5439215533,0.081212372,0.284977844
byoin,5439215534,0.077096946,0.277663368
byoin,5439216022,0.015535359,0.124640921
byoin,5439216112,0.020440669,0.142970869
byoin,5439216121,0.024042394,0.1550561
byoin,5439216133,0.021207459,0.145627809
byoin,5439216134,0.023944027,0.154738577
byoin,5439216141,0.026625938,0.163174564
byoin,5439216143,0.027155974,0.164790696
byoin,5439216144,0.030860752,0.175672285
byoin,5439216232,0.040426185,0.201062639
byoin,5439216233,0.035086906,0.187314993
byoin,5439216234,0.039882925,0.199707097
byoin,5439216241,0.046194352,0.214928713
byoin,5439216243,0.04531799,0.212880223
byoin,5439216313,0.059576851,0.244083697
byoin,5439216314,0.06682717,0.258509517
byoin,5439216323,0.074250264,0.272489017
byoin,5439216332,0.067095328,0.259027659
byoin,5439216334,0.066148309,0.257193136
byoin,5439216341,0.075107821,0.274058062
byoin,5439216342,0.0834429,0.288864847
byoin,5439216344,0.083883374,0.289626266
byoin,5439216422,0.089398135,0.298995209
byoin,5439216424,0.096434904,0.310539697
byoin,5439216431,0.091924065,0.303189816
byoin,5439216432,0.100289657,0.316685422
byoin,5439216433,0.093812569,0.306288376
byoin,5439216434,0.104780529,0.323698207
byoin,5439216442,0.108602195,0.329548471
byoin,5439216443,0.117738032,0.34312976
byoin,5439216444,0.131227136,0.362252863
byoin,5439216511,0.083983423,0.289798935
byoin,5439216512,0.077547776,0.278474014
byoin,5439216513,0.086998263,0.29495468
byoin,5439216514,0.07624386,0.276122907
byoin,5439216531,0.091065664,0.301770879
byoin,5439216532,0.071368114,0.267148112
byoin,5439216533,0.100298456,0.316699314
byoin,5439216534,0.066355907,0.257596403
byoin,5439216541,0.067124571,0.2590841
byoin,5439216542,0.066547106,0.257967258
byoin,5439216543,0.064696942,0.254355936
byoin,5439216544,0.064746772,0.25445387
byoin,5439216631,0.066261677,0.257413436
byoin,5439216632,0.065675085,0.256271507
byoin,5439216633,0.065133098,0.255211868
byoin,5439216634,0.06491993,0.254793898
byoin,5439216643,0.064187789,0.253353092
byoin,5439216644,0.063132365,0.251261548
byoin,5439217121,0.027166355,0.164822191
byoin,5439217122,0.030461492,0.17453221
byoin,5439217124,0.029510106,0.171785058
byoin,5439217211,0.034219949,0.184986349
byoin,5439217212,0.038525229,0.196278449
byoin,5439217213,0.032706726,0.180850009
byoin,5439217221,0.043495836,0.208556554
byoin,5439217222,0.04927301,0.221975246
byoin,5439217223,0.040743441,0.201850047
byoin,5439217224,0.045941629,0.214339985
byoin,5439217231,0.030661848,0.175105248
byoin,5439217234,0.03041035,0.174385637
byoin,5439217242,0.041536523,0.20380511
byoin,5439217311,0.055992389,0.236627109
byoin,5439217312,0.063745989,0.25247968
byoin,5439217313,0.052200306,0.228473864
byoin,5439217314,0.059681938,0.24429887
byoin,5439217321,0.072553145,0.269356909
byoin,5439217322,0.082375949,0.287012106
byoin,5439217323,0.068449489,0.261628532
byoin,5439217324,0.078438845,0.280069357
byoin,5439217331,0.047021015,0.216843295
byoin,5439217332,0.053851761,0.232059821
byoin,5439217333,0.040646203,0.201609035
byoin,5439217334,0.046372173,0.21534199
byoin,5439217341,0.062137778,0.249274503
byoin,5439217342,0.071780095,0.267918075
byoin,5439217343,0.053635892,0.231594239
byoin,5439217344,0.062347608,0.24969503
byoin,5439217411,0.093252926,0.305373421
byoin,5439217412,0.105734214,0.325167978
byoin,5439217413,0.089501922,0.299168719
byoin,5439217414,0.101603172,0.318752525
byoin,5439217421,0.122150123,0.349499818
byoin,5439217422,0.14968812,0.38689549
byoin,5439217423,0.115080519,0.339235197
byoin,5439217424,0.127309721,0.356804878
byoin,5439217431,0.082378866,0.287017188
byoin,5439217432,0.093063144,0.305062525
byoin,5439217433,0.072021438,0.268368102
byoin,5439217434,0.081426058,0.285352516
byoin,5439217441,0.101875342,0.319179169
byoin,5439217442,0.102748877,0.320544657
byoin,5439217443,0.088063383,0.296754752
byoin,5439217444,0.088036389,0.296709267
byoin,5439217512,0.120301744,0.346845418
byoin,5439217513,0.091112707,0.301848815
byoin,5439217514,0.069277771,0.263206707
byoin,5439217521,0.066111625,0.257121809
byoin,5439217522,0.063871463,0.252728043
byoin,5439217523,0.064368074,0.25370864
byoin,5439217524,0.063666435,0.252322086
byoin,5439217531,0.084250452,0.290259285
byoin,5439217532,0.067351759,0.259522174
byoin,5439217533,0.07956314,0.282069389
byoin,5439217534,0.070206381,0.264964867
